Latitude,Longitude,SIV,heading,speed,distanceBetween,targetHeading,currentHeading,headingError,gpsError,averageGPSError,lat,long,index
335308844,-820216348,31,13939680,1030,106.56,140.07,140.24,0,0.84,-21.79,33.5308844,-82.0216348,16
335308774,-820216276,31,13879620,1026,105.53,140.08,139.75,0,0.95,-21.79,33.5308774,-82.0216276,16
335308702,-820216203,31,13876626,1047,104.48,140.08,139.64,0,0.87,-21.79,33.5308702,-82.0216203,16
335308632,-820216130,31,13821380,1026,103.45,140.09,139.6,0,1.38,-21.22,33.5308632,-82.021613,16
335308560,-820216059,31,14110478,1035,102.42,140.09,138.88,0.01,-2.23,-21.22,33.530856,-82.0216059,16
335308489,-820215990,31,14037858,1011,101.4,140.08,138.12,0.01,-2.26,-21.22,33.5308489,-82.021599,16
335308420,-820215915,31,13791002,1021,100.37,140.1,138.9,0.01,0.99,-21.22,33.530842,-82.0215915,16
335308352,-820215843,31,13971970,1004,99.36,140.12,138.94,0.01,-0.78,-21.22,33.5308352,-82.0215843,16
335308283,-820215776,31,14158064,964,98.37,140.11,138.93,0.01,-2.65,-21.22,33.5308283,-82.0215776,16
335308214,-820215708,31,14066786,984,97.38,140.11,139.18,0.01,-1.49,-21.22,33.5308214,-82.0215708,16
335308144,-820215642,31,14289812,981,96.39,140.09,138.92,0.01,-3.98,-21.22,33.5308144,-82.0215642,16
335308076,-820215576,31,13985126,963,95.41,140.08,140.13,0,0.27,-21.22,33.5308076,-82.0215576,16
335308009,-820215512,31,14234982,944,94.46,140.06,141,-0.01,-1.35,-21.22,33.5308009,-82.0215512,16
335307941,-820215450,31,14173060,946,93.51,140.04,141.33,-0.01,-0.4,-21.22,33.5307941,-82.021545,16
335307872,-820215389,31,14418744,968,92.56,140,142.08,-0.01,-2.1,-22.35,33.5307872,-82.0215389,16
335307801,-820215326,31,14283668,996,91.58,139.96,140.79,0,-2.04,-22.35,33.5307801,-82.0215326,16
335307728,-820215259,31,14130084,1034,90.56,139.93,140.58,0,-0.72,-22.35,33.5307728,-82.0215259,16
335307654,-820215188,31,14106388,1070,89.51,139.92,140.69,0,-0.37,-22.35,33.5307654,-82.0215188,16
335307579,-820215115,31,14116968,1093,88.43,139.9,139.33,0,-1.84,-22.35,33.5307579,-82.0215115,16
335307504,-820215035,30,13810200,1126,87.32,139.92,139.66,0,1.56,-22.35,33.5307504,-82.0215035,16
335307428,-820214951,30,13784182,1149,86.17,139.96,140.3,0,2.46,-22.35,33.5307428,-82.0214951,16
335307352,-820214867,30,13828784,1159,85.02,139.99,140.94,-0.01,2.66,-22.35,33.5307352,-82.0214867,16
335307275,-820214784,30,13834794,1135,83.87,140.02,142.17,-0.01,3.83,-22.35,33.5307275,-82.0214784,16
335307199,-820214706,30,13967546,1122,82.76,140.03,144.96,-0.03,5.29,-22.35,33.5307199,-82.0214706,16
335307132,-820214635,30,13655028,953,81.76,140.05,140.97,-0.01,4.42,-21.48,33.5307132,-82.0214635,16
335307070,-820214563,30,13550054,987,80.81,140.09,141.96,-0.01,6.46,-21.48,33.530707,-82.0214563,16
335306999,-820214487,30,13855954,1091,79.75,140.12,145.45,-0.03,6.89,-21.48,33.5306999,-82.0214487,16
335306925,-820214422,30,14468984,1000,78.73,140.07,142.04,-0.01,-2.65,-21.48,33.5306925,-82.0214422,16
335306848,-820214356,30,14438402,1074,77.68,140.01,143.35,-0.02,-1.03,-21.48,33.5306848,-82.0214356,16
335306769,-820214291,30,14630062,1061,76.62,139.94,146.78,-0.04,0.48,-21.48,33.5306769,-82.0214291,16
335306697,-820214239,30,15099304,880,75.7,139.82,141.88,-0.01,-9.11,-21.48,33.5306697,-82.0214239,16
335306628,-820214182,30,14401902,953,74.77,139.75,141.38,-0.01,-2.64,-21.48,33.5306628,-82.0214182,16
335306556,-820214120,30,14521026,989,73.79,139.69,142.63,-0.02,-2.58,-21.48,33.5306556,-82.021412,16
335306483,-820214056,30,14548140,1011,72.78,139.64,144.63,-0.03,-0.85,-21.48,33.5306483,-82.0214056,16
335306416,-820213998,30,14425588,874,71.87,139.58,141.81,-0.01,-2.44,-21.48,33.5306416,-82.0213998,16
335306347,-820213935,30,14258586,1002,70.9,139.54,143.55,-0.02,0.96,-21.76,33.5306347,-82.0213935,16
335306277,-820213869,30,14166146,979,69.92,139.5,141.84,-0.01,0.18,-21.76,33.5306277,-82.0213869,16
335306202,-820213802,30,14379188,1062,68.88,139.44,140.73,-0.01,-3.06,-21.76,33.5306202,-82.0213802,16
335306127,-820213729,30,14050748,1066,67.8,139.42,140.28,0,-0.23,-21.76,33.5306127,-82.0213729,16
335306055,-820213653,30,13860518,1075,66.74,139.43,141.52,-0.01,2.91,-21.76,33.5306055,-82.0213653,16
335305981,-820213576,30,13982116,1080,65.65,139.44,141.41,-0.01,1.59,-21.76,33.5305981,-82.0213576,16
335305905,-820213498,30,14012734,1100,64.54,139.44,140.7,-0.01,0.57,-21.76,33.5305905,-82.0213498,16
335305829,-820213419,30,13974094,1131,63.42,139.45,140.24,0,0.5,-21.76,33.5305829,-82.0213419,16
335305751,-820213336,30,13881308,1165,62.26,139.46,140.29,0,1.48,-21.76,33.5305751,-82.0213336,16
335305671,-820213254,30,14037186,1185,61.09,139.46,139.48,0,-0.89,-21.76,33.5305671,-82.0213254,16
335305590,-820213170,30,13977586,1191,59.9,139.47,137.93,0.01,-1.85,-21.36,33.530559,-82.021317,16
335305507,-820213083,30,13880190,1222,58.67,139.48,137.13,0.01,-1.67,-21.36,33.5305507,-82.0213083,16
335305423,-820212996,30,13990188,1250,57.44,139.49,135.58,0.02,-4.32,-21.36,33.5305423,-82.0212996,16
335305340,-820212914,30,13991204,1147,56.24,139.47,136.74,0.02,-3.17,-21.36,33.530534,-82.0212914,16
335305259,-820212830,30,13847600,1211,55.05,139.47,136.32,0.02,-2.16,-21.36,33.5305259,-82.021283,16
335305176,-820212743,30,13833548,1224,53.82,139.49,136.89,0.01,-1.45,-21.36,33.5305176,-82.0212743,16
335305092,-820212654,30,13776648,1229,52.58,139.51,137.1,0.01,-0.67,-21.36,33.5305092,-82.0212654,16
335305008,-820212565,30,13842850,1256,51.33,139.53,138.23,0.01,-0.2,-21.36,33.5305008,-82.0212565,16
335304924,-820212476,30,13859718,1243,50.08,139.56,139.32,0,0.72,-21.36,33.5304924,-82.0212476,16
335304838,-820212390,30,13999900,1248,48.84,139.54,139.01,0,-0.99,-21.36,33.5304838,-82.021239,16
335304753,-820212303,30,13924276,1228,47.6,139.54,140.65,-0.01,1.41,-22.93,33.5304753,-82.0212303,16
335304668,-820212217,30,13986206,1239,46.36,139.53,140.23,0,0.37,-22.93,33.5304668,-82.0212217,16
335304581,-820212130,30,14058928,1252,45.1,139.52,139.14,0,-1.44,-22.93,33.5304581,-82.021213,16
335304494,-820212042,30,13965326,1258,43.83,139.51,137.74,0.01,-1.91,-22.93,33.5304494,-82.0212042,16
335304407,-820211951,30,13841354,1279,42.55,139.52,137.24,0.01,-1.17,-22.93,33.5304407,-82.0211951,16
335304319,-820211859,30,13786410,1297,41.25,139.54,137.02,0.01,-0.84,-22.93,33.5304319,-82.0211859,16
335304232,-820211767,30,13791706,1288,39.96,139.57,137.01,0.01,-0.9,-22.93,33.5304232,-82.0211767,16
335304145,-820211676,30,13856854,1283,38.68,139.59,136.29,0.02,-2.27,-22.93,33.5304145,-82.0211676,16
335304056,-820211586,30,13884174,1287,37.38,139.59,135.45,0.02,-3.39,-22.93,33.5304056,-82.0211586,16
335303974,-820211498,30,13706750,1179,36.16,139.63,136.84,0.02,-0.22,-22.93,33.5303974,-82.0211498,16
335303892,-820211408,30,13740206,1250,34.92,139.71,137.96,0.01,0.56,-22.93,33.5303892,-82.0211408,16
335303809,-820211319,30,13896552,1235,33.69,139.76,140.66,0,1.69,-23.83,33.5303809,-82.0211319,16
335303725,-820211235,30,14059052,1217,32.47,139.75,141.64,-0.01,1.05,-23.83,33.5303725,-82.0211235,16
335303640,-820211153,30,14199216,1217,31.26,139.69,142.46,-0.02,0.46,-23.83,33.530364,-82.0211153,16
335303554,-820211074,30,14210998,1197,30.05,139.57,141.77,-0.01,-0.34,-23.83,33.5303554,-82.0211074,16
335303472,-820210995,30,14108224,1174,28.89,139.51,140.13,0,-0.96,-23.83,33.5303472,-82.0210995,16
335303393,-820210912,30,13705882,1170,27.72,139.54,140.15,0,3.09,-23.83,33.5303393,-82.0210912,16
335303315,-820210826,30,13678162,1171,26.54,139.63,140.92,-0.01,4.13,-23.83,33.5303315,-82.0210826,16
335303238,-820210742,30,13771082,1174,25.38,139.72,141.72,-0.01,4,-23.83,33.5303238,-82.0210742,16
335303158,-820210659,30,13843650,1188,24.21,139.75,143.27,-0.02,4.83,-23.83,33.5303158,-82.0210659,16
335303078,-820210580,30,14116048,1158,23.05,139.71,144.66,-0.03,3.5,-23.83,33.5303078,-82.021058,16
335303004,-820210509,30,14013596,1023,22,139.63,138.94,0,-1.2,-21.68,33.5303004,-82.0210509,16
335302933,-820210438,30,14045524,1031,20.97,139.6,138.31,0.01,-2.14,-21.68,33.5302933,-82.0210438,16
335302856,-820210363,30,14118732,1128,19.87,139.53,138.61,0.01,-2.58,-21.68,33.5302856,-82.0210363,16
335302775,-820210285,30,14169934,1169,18.72,139.42,138.82,0,-2.88,-21.68,33.5302775,-82.0210285,16
335302691,-820210205,30,14122942,1194,17.52,139.28,139.37,0,-1.86,-21.68,33.5302691,-82.0210205,16
335302607,-820210125,30,14213170,1195,16.33,139.11,139.51,0,-2.62,-21.68,33.5302607,-82.0210125,16
335302521,-820210044,30,14190546,1192,15.12,138.89,139.23,0,-2.67,-21.68,33.5302521,-82.0210044,16
335302437,-820209966,30,14197858,1184,13.94,138.6,138.92,0,-3.06,-21.68,33.5302437,-82.0209966,16
335302353,-820209887,30,14085828,1172,12.75,138.3,139.55,-0.01,-1.31,-21.68,33.5302353,-82.0209887,16
335302270,-820209809,30,14148072,1164,11.58,137.93,140.25,-0.01,-1.23,-21.68,33.530227,-82.0209809,16
335302185,-820209735,30,14324888,1159,10.42,137.25,140.52,-0.02,-2.73,-21.68,33.5302185,-82.0209735,16
335302098,-820209663,30,14447956,1172,9.26,136.22,142.44,-0.03,-2.04,-23.89,33.5302098,-82.0209663,16
335302019,-820209598,29,14487248,1034,8.21,135.01,137.44,-0.01,-7.44,-23.89,33.5302019,-82.0209598,16
335301938,-820209528,29,14316418,1126,7.12,133.58,137.27,-0.02,-5.9,-23.89,33.5301938,-82.0209528,16
335301859,-820209458,29,14368822,1077,6.04,131.78,136.17,-0.02,-7.52,-23.89,33.5301859,-82.0209458,16
335301783,-820209386,29,14119878,1079,4.99,129.65,132.53,-0.02,-8.67,-23.89,33.5301783,-82.0209386,16
335301705,-820209309,29,14022772,1137,3.89,126.52,130.52,-0.02,-9.71,-23.89,33.5301705,-82.0209309,16
335301631,-820209229,29,13735376,1083,2.81,122.03,128.77,-0.04,-8.59,-23.89,33.5301631,-82.0209229,16
335301566,-820209152,29,13444724,987,1.84,114.7,123.8,-0.05,-10.65,-23.89,33.5301566,-82.0209152,16
335301454,-820209013,29,13029090,841,75.32,152.27,120.88,0.17,-9.41,-31.45,33.5301454,-82.0209013,17
335301291,-820208826,29,14316404,928,72.91,152.81,155.43,-0.01,12.27,-31.45,33.5301291,-82.0208826,17
335301212,-820208766,29,14789570,1083,71.88,152.89,157.31,-0.02,9.42,-31.45,33.5301212,-82.0208766,17
335301130,-820208704,29,14753742,1044,70.8,152.96,154.26,-0.01,6.72,-31.45,33.530113,-82.0208704,17
335301046,-820208641,29,14796834,1110,69.7,153.04,154.73,-0.01,6.76,-31.45,33.5301046,-82.0208641,17
335300959,-820208576,29,14843654,1127,68.57,153.13,156.27,-0.02,7.84,-31.45,33.5300959,-82.0208576,17
335300870,-820208514,29,15077600,1132,67.43,153.18,157.39,-0.02,6.62,-31.45,33.530087,-82.0208514,17
335300787,-820208455,29,14919898,1029,66.36,153.24,155.54,-0.01,6.34,-31.45,33.5300787,-82.0208455,17
335300702,-820208396,29,15078764,1114,65.26,153.3,150.73,0.01,-0.06,-25.61,33.5300702,-82.0208396,17
335300612,-820208336,29,15184356,1151,64.12,153.34,151.39,0.01,-0.45,-25.61,33.5300612,-82.0208336,17
335300520,-820208276,29,15110538,1172,62.96,153.37,151.47,0.01,0.37,-25.61,33.530052,-82.0208276,17
335300425,-820208213,29,15105522,1199,61.75,153.42,152.25,0.01,1.2,-25.61,33.5300425,-82.0208213,17
335300332,-820208149,29,15050722,1179,60.56,153.48,154.12,0,3.61,-25.61,33.5300332,-82.0208149,17
335300238,-820208089,29,15193394,1159,59.38,153.51,155.3,-0.01,3.37,-25.61,33.5300238,-82.0208089,17
335300144,-820208032,29,15357840,1170,58.2,153.52,156.65,-0.02,3.07,-25.61,33.5300144,-82.0208032,17
335300048,-820207977,29,15482336,1162,57.02,153.5,157.87,-0.02,3.05,-25.61,33.5300048,-82.0207977,17
335299959,-820207924,29,15307108,1039,55.92,153.5,155.68,-0.01,2.61,-25.61,33.5299959,-82.0207924,17
335299869,-820207870,29,15399470,1125,54.8,153.5,156.14,-0.01,2.15,-25.61,33.5299869,-82.020787,17
335299776,-820207815,29,15357950,1143,53.64,153.49,154.96,-0.01,1.38,-23.72,33.5299776,-82.0207815,17
335299681,-820207762,29,15484646,1157,52.48,153.46,156.16,-0.01,1.31,-23.72,33.5299681,-82.0207762,17
335299586,-820207710,29,15531130,1152,51.32,153.41,157.03,-0.02,1.72,-23.72,33.5299586,-82.020771,17
335299495,-820207661,29,15525886,1090,50.21,153.36,156.29,-0.02,1.03,-23.72,33.5299495,-82.0207661,17
335299402,-820207612,29,15512432,1150,49.08,153.29,155.93,-0.01,0.81,-23.72,33.5299402,-82.0207612,17
335299307,-820207558,29,15394686,1163,47.91,153.26,156.35,-0.02,2.4,-23.72,33.5299307,-82.0207558,17
335299212,-820207503,29,15319804,1174,46.74,153.24,157.48,-0.02,4.28,-23.72,33.5299212,-82.0207503,17
335299124,-820207451,29,15282338,1063,45.65,153.22,155.29,-0.01,2.47,-23.72,33.5299124,-82.0207451,17
335299033,-820207399,29,15407764,1147,44.53,153.19,155.65,-0.01,1.57,-23.72,33.5299033,-82.0207399,17
335298939,-820207344,29,15240440,1140,43.36,153.17,156.95,-0.02,4.55,-23.72,33.5298939,-82.0207344,17
335298855,-820207292,29,15186860,994,42.31,153.18,152.6,0,0.73,-21.57,33.5298855,-82.0207292,17
335298776,-820207242,29,15195758,983,41.32,153.2,152.2,0.01,0.24,-21.57,33.5298776,-82.0207242,17
335298690,-820207190,29,15279206,1091,40.25,153.2,153.08,0,0.29,-21.57,33.529869,-82.020719,17
335298599,-820207136,29,15381586,1125,39.12,153.19,154.16,-0.01,0.34,-21.57,33.5298599,-82.0207136,17
335298507,-820207084,29,15453866,1125,37.99,153.14,154.66,-0.01,0.12,-21.57,33.5298507,-82.0207084,17
335298416,-820207033,29,15496588,1127,36.87,153.09,154.4,-0.01,-0.57,-21.57,33.5298416,-82.0207033,17
335298323,-820206980,29,15406990,1135,35.73,153.04,154.06,-0.01,-0.01,-21.57,33.5298323,-82.020698,17
335298232,-820206926,29,15267852,1138,34.6,153.02,154.22,-0.01,1.54,-21.57,33.5298232,-82.0206926,17
335298140,-820206869,29,15267728,1153,33.45,153.03,154.92,-0.01,2.24,-21.57,33.529814,-82.0206869,17
335298047,-820206813,29,15315228,1159,32.29,153.02,154.82,-0.01,1.67,-21.57,33.5298047,-82.0206813,17
335297955,-820206757,29,15333348,1147,31.14,153.02,155.04,-0.01,1.7,-21.57,33.5297955,-82.0206757,17
335297862,-820206702,29,15295526,1155,29.99,152.99,155.54,-0.01,2.59,-20.81,33.5297862,-82.0206702,17
335297769,-820206647,29,15397288,1161,28.83,152.96,157,-0.02,3.03,-20.81,33.5297769,-82.0206647,17
335297684,-820206596,29,15201154,1015,27.78,152.94,155.1,-0.01,3.09,-20.81,33.5297684,-82.0206596,17
335297598,-820206543,29,15268598,1103,26.7,152.94,156.33,-0.02,3.65,-20.81,33.5297598,-82.0206543,17
335297507,-820206491,29,15433352,1127,25.58,152.87,157.42,-0.03,3.09,-20.81,33.5297507,-82.0206491,17
335297422,-820206442,29,15279192,1010,24.53,152.81,154.74,-0.01,1.95,-20.81,33.5297422,-82.0206442,17
335297335,-820206392,29,15490832,1084,23.46,152.74,155.34,-0.01,0.44,-20.81,33.5297335,-82.0206392,17
335297245,-820206341,29,15389282,1111,22.35,152.64,156.63,-0.02,2.74,-20.81,33.5297245,-82.0206341,17
335297162,-820206292,29,15368980,980,21.33,152.59,154.68,-0.01,0.99,-20.81,33.5297162,-82.0206292,17
335297081,-820206242,29,15199276,1027,20.31,152.58,154.68,-0.01,2.69,-20.81,33.5297081,-82.0206242,17
335296994,-820206190,29,15386594,1095,19.23,152.52,154.06,-0.01,0.2,-20.81,33.5296994,-82.020619,17
335296904,-820206138,29,15391864,1137,18.12,152.42,151.78,0,-2.14,-18.59,33.5296904,-82.0206138,17
335296811,-820206086,29,15468856,1155,16.98,152.24,151.92,0,-2.77,-18.59,33.5296811,-82.0206086,17
335296717,-820206033,29,15461428,1157,15.83,152.05,153.11,-0.01,-1.5,-18.59,33.5296717,-82.0206033,17
335296623,-820205981,29,15511772,1151,14.68,151.8,154.62,-0.02,-0.5,-18.59,33.5296623,-82.0205981,17
335296529,-820205933,29,15656986,1137,13.55,151.37,156.35,-0.03,-0.22,-18.59,33.5296529,-82.0205933,17
335296356,-820205838,29,15274334,1024,11.44,150.63,151.16,0,-1.58,-18.59,33.5296356,-82.0205838,17
335296269,-820205783,29,15227930,1121,10.34,150.46,151,0,-1.28,-18.59,33.5296269,-82.0205783,17
335296177,-820205725,29,15247072,1178,9.19,150.23,151.26,-0.01,-1.21,-18.59,33.5296177,-82.0205725,17
335296083,-820205667,29,15287408,1168,8.01,149.86,151.46,-0.01,-1.41,-18.59,33.5296083,-82.0205667,17
335295989,-820205612,29,15429202,1163,6.85,149.15,152.94,-0.02,-1.35,-19.99,33.5295989,-82.0205612,17
335295902,-820205558,29,15188558,1058,5.77,148.49,152.09,-0.02,0.21,-19.99,33.5295902,-82.0205558,17
335295814,-820205504,29,15293140,1123,4.67,147.46,152.43,-0.03,-0.5,-19.99,33.5295814,-82.0205504,17
335295730,-820205450,29,15020678,1021,3.61,146.18,149.62,-0.02,-0.58,-19.99,33.529573,-82.020545,17
335295643,-820205394,29,15130306,1115,2.52,143.74,150.48,-0.04,-0.82,-19.99,33.5295643,-82.0205394,17
335295561,-820205337,29,14859164,1015,1.48,139.36,145.38,-0.03,-3.21,-19.99,33.5295561,-82.0205337,17
335295485,-820205279,29,14576428,988,38.66,133.28,140.63,-0.04,-5.14,-21.04,33.5295485,-82.0205279,18
335295415,-820205221,29,14355488,913,37.74,132.98,135,-0.01,-8.56,-21.04,33.5295415,-82.0205221,18
335295342,-820205152,29,13999406,1068,36.72,132.73,134.75,-0.01,-5.25,-21.04,33.5295342,-82.0205152,18
335295262,-820205075,29,14131544,1152,35.59,132.46,136.11,-0.02,-5.21,-21.04,33.5295262,-82.0205075,18
335295186,-820205000,29,14077778,1075,34.51,132.2,135.41,-0.02,-5.37,-21.04,33.5295186,-82.0205,18
335295103,-820204923,29,14217068,1197,33.36,131.85,136.4,-0.03,-5.78,-21.04,33.5295103,-82.0204923,18
335295024,-820204845,29,14017902,1108,32.23,131.54,134.09,-0.01,-6.09,-21.04,33.5295024,-82.0204845,18
335294943,-820204766,29,14099558,1185,31.09,131.2,134.73,-0.02,-6.27,-21.04,33.5294943,-82.0204766,18
335294859,-820204686,29,14136850,1198,29.92,130.79,135.41,-0.03,-5.96,-21.04,33.5294859,-82.0204686,18
335294779,-820204610,29,14076254,1094,28.8,130.36,132.77,-0.01,-8,-21.04,33.5294779,-82.020461,18
335294696,-820204533,29,14179980,1181,27.66,129.86,133.27,-0.02,-8.53,-21.04,33.5294696,-82.0204533,18
335294609,-820204454,29,14233866,1193,26.48,129.27,139.4,-0.06,-2.93,-27.41,33.5294609,-82.0204454,18
335294529,-820204381,29,14131978,1059,25.39,128.68,131.12,-0.01,-10.2,-27.41,33.5294529,-82.0204381,18
335294456,-820204300,29,13462914,1135,24.3,128.3,128.32,0,-6.31,-27.41,33.5294456,-82.02043,18
335294381,-820204212,29,13400410,1161,23.14,127.93,127.45,0,-6.55,-27.41,33.5294381,-82.0204212,18
335294309,-820204122,29,13279544,1161,21.99,127.62,127.56,0,-5.23,-27.41,33.5294309,-82.0204122,18
335294234,-820204032,29,13505386,1184,20.82,127.2,128.26,-0.01,-6.79,-27.41,33.5294234,-82.0204032,18
335294155,-820203942,29,13702054,1223,19.63,126.63,128.25,-0.01,-8.77,-27.41,33.5294155,-82.0203942,18
335294074,-820203852,29,13686400,1226,18.42,125.93,128.29,-0.01,-8.57,-27.41,33.5294074,-82.0203852,18
335293992,-820203760,29,13656750,1241,17.2,125.14,129.09,-0.02,-7.47,-27.41,33.5293992,-82.020376,18
335293913,-820203671,29,13667322,1184,16.02,124.27,126.69,-0.01,-9.98,-27.41,33.5293913,-82.0203671,18
335293833,-820203583,29,13760062,1221,14.85,123.2,133.71,-0.06,-3.89,-34.69,33.5293833,-82.0203583,18
335293691,-820203409,29,12968468,1115,12.64,121.21,123.66,-0.01,-6.02,-34.69,33.5293691,-82.0203409,18
335293626,-820203312,29,12787882,1174,11.5,120.46,124.34,-0.02,-3.53,-34.69,33.5293626,-82.0203312,18
335293562,-820203219,29,12817496,1102,10.4,119.48,123.12,-0.02,-5.05,-34.69,33.5293562,-82.0203219,18
335293499,-820203127,29,12844058,1105,9.31,118.31,123.05,-0.03,-5.39,-34.69,33.5293499,-82.0203127,18
335293439,-820203038,29,12849994,1040,8.27,116.95,120.56,-0.02,-7.94,-34.69,33.5293439,-82.0203038,18
335293379,-820202949,29,12904494,1075,7.23,115.2,119.86,-0.03,-9.18,-34.69,33.5293379,-82.0202949,18
335293320,-820202860,29,12780244,1046,6.21,112.97,116.7,-0.02,-11.1,-34.69,33.529332,-82.020286,18
335293262,-820202770,29,12737610,1062,5.2,110.01,115.6,-0.03,-11.77,-34.69,33.5293262,-82.020277,18
335293207,-820202684,29,12771602,988,4.25,105.94,117.8,-0.07,-9.92,-41.79,33.5293207,-82.0202684,18
335293104,-820202519,29,12224284,1002,2.56,90.5,105.67,-0.08,-16.57,-41.79,33.5293104,-82.0202519,18
335293018,-820202343,29,11677528,903,1.32,44.78,90.14,-0.25,-26.64,-41.79,33.5293018,-82.0202343,18
335292920,-820202109,29,11452364,704,32.96,142.32,64.25,0.43,-50.27,-59.49,33.529292,-82.0202109,19
335292724,-820201699,29,12736348,950,28.96,145.63,144.88,0,17.52,-59.49,33.5292724,-82.0201699,19
335292663,-820201606,29,12780030,1137,27.91,146.31,148.67,-0.01,20.87,-59.49,33.5292663,-82.0201606,19
335292595,-820201506,29,12926960,1221,26.77,147.06,149.4,-0.01,20.13,-59.49,33.5292595,-82.0201506,19
335292523,-820201403,29,12956936,1246,25.58,147.88,150.14,-0.01,20.57,-59.49,33.5292523,-82.0201403,19
335292451,-820201301,29,12965670,1243,24.4,148.76,152.01,-0.02,22.36,-59.49,33.5292451,-82.0201301,19
335292378,-820201200,29,13119734,1260,23.23,149.7,143.79,0.03,12.6,-49.23,33.5292378,-82.02012,19
335292303,-820201105,29,13388026,1209,22.07,150.58,148.76,0.01,14.88,-49.23,33.5292303,-82.0201105,19
335292220,-820201007,29,13550016,1307,20.82,151.51,151.39,0,15.89,-49.23,33.529222,-82.0201007,19
335292132,-820200909,29,13727914,1324,19.53,152.48,153.18,0,15.9,-49.23,33.5292132,-82.0200909,19
335292040,-820200812,29,13877274,1361,18.21,153.51,154.39,0,15.62,-49.23,33.529204,-82.0200812,19
335291948,-820200716,29,13831802,1339,16.9,154.66,156.78,-0.01,18.47,-49.23,33.5291948,-82.0200716,19
335291856,-820200621,29,13862104,1345,15.6,155.97,159.32,-0.02,20.7,-49.23,33.5291856,-82.0200621,19
335291762,-820200528,29,14076316,1355,14.3,157.42,161.68,-0.02,20.92,-49.23,33.5291762,-82.0200528,19
335291672,-820200440,29,14036854,1259,13.07,159.04,160.04,-0.01,19.67,-49.23,33.5291672,-82.020044,19
